2019-01-18 15:35:26.687 [restartedMain] INFO  com.ewaytek.edf.web.EdfApplication - Starting EdfApplication on WINMICR-REJKJ7E with PID 8532 (started by Administrator in E:\一维大成资料（工作）\Ework\工单管理项目\WorkerOrderManage\ework2.0\edf_web)
2019-01-18 15:35:31.496 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysUserRoleMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:31.498 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysUserRoleMapper' of type [com.sun.proxy.$Proxy61] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:31.502 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysRoleMapper' of type [org.mybatis.spring.mapper.MapperFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:31.505 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysRoleMapper' of type [com.sun.proxy.$Proxy62] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:31.508 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sysUserService' of type [com.ewaytek.edf.web.modules.sys.service.impl.SysUserServiceImpl] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:31.511 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'OAuth2Realm' of type [com.ewaytek.edf.web.oauth.OAuth2Realm] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:31.544 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'sessionManager' of type [org.apache.shiro.web.session.mgt.DefaultWebSessionManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:33.826 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'securityManager' of type [org.apache.shiro.web.mgt.DefaultWebSecurityManager] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:33.955 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'authorizationAttributeSourceAdvisor' of type [org.apache.shiro.spring.security.interceptor.AuthorizationAttributeSourceAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:33.991 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$a898a573] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-01-18 15:35:34.632 [restartedMain] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 8080 (http)
2019-01-18 15:35:34.651 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-01-18 15:35:34.653 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.20
2019-01-18 15:35:34.785 [localhost-startStop-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-01-18 15:35:34.786 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 7609 ms
2019-01-18 15:35:35.430 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-01-18 15:35:35.431 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-01-18 15:35:35.432 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-01-18 15:35:35.432 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-01-18 15:35:35.432 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'delegatingFilterProxy' to urls: [/*]
2019-01-18 15:35:35.432 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'webStatFilter' to urls: [/*]
2019-01-18 15:35:35.432 [localhost-startStop-1] INFO  o.s.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'shiroFilter' to: [/*]
2019-01-18 15:35:35.432 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2019-01-18 15:35:35.434 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'statViewServlet' to [/druid/*]
2019-01-18 15:35:35.434 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'formDataController' to [/formDataController/]
2019-01-18 15:35:35.434 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'streamController' to [/streamController/]
2019-01-18 15:35:35.435 [localhost-startStop-1] INFO  o.s.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'tokenController' to [/tokenController/]
2019-01-18 15:35:36.759 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6aecfeb2: startup date [Fri Jan 18 15:35:27 GMT+08:00 2019]; root of context hierarchy
2019-01-18 15:35:36.971 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/cqdist/update]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.SocietydistlistController.update(com.ewaytek.edf.web.modules.cqwork.entity.SocietydistlistEntity)
2019-01-18 15:35:36.973 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/cqdist/list]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.cqwork.entity.SocietydistlistEntity> com.ewaytek.edf.web.modules.cqwork.controller.SocietydistlistController.list(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:36.973 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/cqdist/save]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.SocietydistlistController.save(com.ewaytek.edf.web.modules.cqwork.entity.SocietydistlistEntity)
2019-01-18 15:35:36.974 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/cqdist/remove]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.SocietydistlistController.batchRemove(java.lang.Long[])
2019-01-18 15:35:36.974 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/cqdist/info]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.SocietydistlistController.getById(java.lang.Long)
2019-01-18 15:35:36.974 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/cqdist/distlist]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.cqwork.controller.SocietydistlistController.getSelectDistList(javax.servlet.http.HttpServletRequest)
2019-01-18 15:35:36.981 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/update]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.update(com.ewaytek.edf.web.modules.cqwork.entity.WorkorderEntity)
2019-01-18 15:35:36.982 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/list]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.cqwork.entity.WorkorderEntity> com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.list(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:36.982 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/save]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.save(com.ewaytek.edf.web.modules.cqwork.entity.WorkorderEntity)
2019-01-18 15:35:36.982 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/remove]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.batchRemove(java.lang.Long[])
2019-01-18 15:35:36.983 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/info]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.getById(java.lang.Long)
2019-01-18 15:35:36.983 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/gettokenstr]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.getUserToken(javax.servlet.http.HttpServletRequest)
2019-01-18 15:35:36.983 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/expworkorder],methods=[GET]}" onto public void com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.exportWorkorderExcel(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2019-01-18 15:35:36.984 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cqwork/gettype]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.cqwork.controller.WorkorderController.getDataType(java.lang.String)
2019-01-18 15:35:36.989 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cus/update]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.customer.controller.CustomerController.update(com.ewaytek.edf.web.modules.customer.entity.CustomerEntity)
2019-01-18 15:35:37.004 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cus/list]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.customer.entity.CustomerEntity> com.ewaytek.edf.web.modules.customer.controller.CustomerController.list(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:37.004 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cus/save]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.customer.controller.CustomerController.save(com.ewaytek.edf.web.modules.customer.entity.CustomerEntity)
2019-01-18 15:35:37.004 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cus/remove]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.customer.controller.CustomerController.batchRemove(java.lang.Long[])
2019-01-18 15:35:37.005 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/cus/info]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.customer.controller.CustomerController.getById(java.lang.Long)
2019-01-18 15:35:37.009 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/sys/document/update]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.documents.controller.DocumentsController.update(com.ewaytek.edf.web.modules.documents.entity.DocumentsEntity)
2019-01-18 15:35:37.009 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/sys/document/list]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.documents.entity.DocumentsEntity> com.ewaytek.edf.web.modules.documents.controller.DocumentsController.list(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:37.009 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/sys/document/save]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.documents.controller.DocumentsController.save(com.ewaytek.edf.web.modules.documents.entity.DocumentsEntity)
2019-01-18 15:35:37.009 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/sys/document/remove]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.documents.controller.DocumentsController.batchRemove(java.lang.Long[])
2019-01-18 15:35:37.010 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/sys/document/info]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.documents.controller.DocumentsController.getById(java.lang.Long)
2019-01-18 15:35:37.010 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/sys/document/getdocType]}" onto public java.util.List<com.ewaytek.edf.web.modules.documents.entity.DocumentsEntity> com.ewaytek.edf.web.modules.documents.controller.DocumentsController.getdocType()
2019-01-18 15:35:37.014 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/update]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip.controller.EquipmentController.update(com.ewaytek.edf.web.modules.equip.entity.EquipmentEntity)
2019-01-18 15:35:37.014 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/list]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.equip.entity.EquipmentEntity> com.ewaytek.edf.web.modules.equip.controller.EquipmentController.list(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:37.014 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/save]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip.controller.EquipmentController.save(com.ewaytek.edf.web.modules.equip.entity.EquipmentEntity)
2019-01-18 15:35:37.014 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/remove]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip.controller.EquipmentController.batchRemove(java.lang.Long[])
2019-01-18 15:35:37.014 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/info]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip.controller.EquipmentController.getById(java.lang.Long)
2019-01-18 15:35:37.015 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/gettype]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip.controller.EquipmentController.getDataType(java.lang.String)
2019-01-18 15:35:37.015 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/equ_out]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip.controller.EquipmentController.equOut(com.ewaytek.edf.web.modules.equip.entity.EquipmentEntity)
2019-01-18 15:35:37.015 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/getequcount]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip.controller.EquipmentController.getEquCount(java.lang.Long)
2019-01-18 15:35:37.015 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/getcustomers]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip.controller.EquipmentController.getSelectEquject()
2019-01-18 15:35:37.015 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equip/recordlist]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.equip.entity.EquipmentRecordEntity> com.ewaytek.edf.web.modules.equip.controller.EquipmentController.recordlist(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:37.017 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/update]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.update(com.ewaytek.edf.web.modules.equip_bor.entity.EquipmentBorrowEntity)
2019-01-18 15:35:37.018 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/list]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.equip_bor.entity.EquipmentBorrowEntity> com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.list(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:37.018 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/save]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.save(com.ewaytek.edf.web.modules.equip_bor.entity.EquipmentBorrowEntity)
2019-01-18 15:35:37.018 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/remove]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.batchRemove(java.lang.Long[])
2019-01-18 15:35:37.018 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/info]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.getById(java.lang.Long)
2019-01-18 15:35:37.047 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/getuserlist]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.getSelectUserject()
2019-01-18 15:35:37.047 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/getequlist]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.getSelectEquject()
2019-01-18 15:35:37.048 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/getprolist]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.getSelectProject()
2019-01-18 15:35:37.048 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/equ_ret]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.equRet(com.ewaytek.edf.web.modules.equip_bor.entity.EquipmentBorrowEntity)
2019-01-18 15:35:37.048 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/getloginuserid]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.getLoginUserId()
2019-01-18 15:35:37.048 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/equ_bor/getequinfo]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.equip_bor.controller.EquipmentBorrowController.getEquInfo(java.lang.Long)
2019-01-18 15:35:37.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/exAccount/update]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.exAccount.controller.ExpenseAccountController.update(com.ewaytek.edf.web.modules.exAccount.entity.ExpenseAccountEntity)
2019-01-18 15:35:37.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/exAccount/list]}" onto public com.ewaytek.edf.common.entity.Page<com.ewaytek.edf.web.modules.exAccount.entity.ExpenseAccountEntity> com.ewaytek.edf.web.modules.exAccount.controller.ExpenseAccountController.list(java.util.Map<java.lang.String, java.lang.Object>)
2019-01-18 15:35:37.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/exAccount/save]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.exAccount.controller.ExpenseAccountController.save(com.ewaytek.edf.web.modules.exAccount.entity.ExpenseAccountEntity)
2019-01-18 15:35:37.058 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/exAccount/remove]}" onto public com.ewaytek.edf.common.entity.R com.ewaytek.edf.web.modules.exAccount.controller.ExpenseAccountController.batchRemove(java.lang.Long[])
2019-01-18 15:35:37.059 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/exAccount/getOptions]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.ewaytek.edf.web.modules.exAccount.controller.ExpenseAccountController.getOptions(java.lang.String)
